metric,algorithm_a,algorithm_b,n,mean_a,mean_b,mean_diff,t_stat,t_pvalue,wilcoxon_pvalue
final_cost,DMS_split_at_50,MS_split_opt_200,50,17910.7,17663.8,246.88,8.2799,7.15432e-11,5.31845e-10
final_cost,DMS_split_at_50,Attentive,50,17910.7,16628.5,1282.24,32.4546,8.66022e-35,1.77636e-15
final_cost,DMS_split_at_50,MS,50,17910.7,19924.5,-2013.79,-22.2687,2.78238e-27,1.77636e-15
final_cost,DMS_split_at_50,Attentive_NoSplit,50,17910.7,17088.3,822.448,7.67282,6.0648e-10,7.54686e-09
final_cost,DMS_split_0.5,DMS_split_0.4_0.6,50,17952.7,18011.4,-58.66,-1.53472,0.131284,0.180925
final_cost,DMS_split_0.5,MS_split_0.5,50,17952.7,19703.3,-1750.54,-17.941,3.5295e-23,1.77636e-15
final_cost,DMS_split_0.5,MS_split_MGM_200,50,17952.7,17701.1,251.68,6.36655,6.35584e-08,2.63665e-07
final_cost,DMS_split_0.5,MS_split_opt_200,50,17952.7,17663.8,288.92,7.70534,5.40538e-10,4.96048e-11
final_cost,DMS_split_0.5,Attentive,50,17952.7,16628.5,1324.28,34.8825,2.91635e-36,1.77636e-15
final_cost,DMS_split_0.5,MS,50,17952.7,19924.5,-1971.75,-19.3679,1.30798e-24,5.32907e-15
final_cost,DMS_split_0.5,Attentive_NoSplit,50,17952.7,17088.3,864.488,8.08036,1.44021e-10,2.12468e-09
final_cost,DMS_split_0.4_0.6,MS_split_0.5,50,18011.4,19703.3,-1691.88,-16.9832,3.60209e-22,1.77636e-15
final_cost,DMS_split_0.4_0.6,MS_split_MGM_200,50,18011.4,17701.1,310.34,7.98518,2.01285e-10,3.88198e-10
final_cost,DMS_split_0.4_0.6,MS_split_opt_200,50,18011.4,17663.8,347.58,9.27729,2.28569e-12,1.76872e-11
final_cost,DMS_split_0.4_0.6,Attentive,50,18011.4,16628.5,1382.94,32.3034,1.07785e-34,1.77636e-15
final_cost,DMS_split_0.4_0.6,MS,50,18011.4,19924.5,-1913.09,-19.0877,2.46129e-24,8.88178e-15
final_cost,DMS_split_0.4_0.6,Attentive_NoSplit,50,18011.4,17088.3,923.148,8.39473,4.79001e-11,2.33441e-09
final_cost,MS_split_0.5,MS_split_MGM_200,50,19703.3,17701.1,2002.22,19.4935,9.8748e-25,1.77636e-15
final_cost,MS_split_0.5,MS_split_opt_200,50,19703.3,17663.8,2039.46,19.755,5.52558e-25,1.77636e-15
final_cost,MS_split_0.5,Attentive,50,19703.3,16628.5,3074.82,30.7567,1.06799e-33,1.77636e-15
final_cost,MS_split_0.5,MS,50,19703.3,19924.5,-221.207,-1.87317,0.067017,0.107376
