metric,algorithm_a,algorithm_b,n,mean_a,mean_b,mean_diff,t_stat,t_pvalue,wilcoxon_pvalue
anytime_cost,DMS,DMS_split_at_500,50,67350.8,67509.4,-158.623,-2.15727,0.0359158,0.042562
anytime_cost,DMS,DMS_split_at_300,50,67350.8,67675.5,-324.679,-3.71962,0.00051372,0.000979109
anytime_cost,DMS,DMS_split_0.4_0.6,50,67350.8,67665.6,-314.804,-3.87378,0.000318072,0.000337881
anytime_cost,DMS,DMS_split_at_100,50,67350.8,67786.4,-435.64,-5.26173,3.13446e-06,8.87297e-06
anytime_cost,DMS,DMS_split_at_50,50,67350.8,67920.1,-569.357,-8.07499,1.46761e-10,2.26017e-10
anytime_cost,DMS,DMS_split_0.5,50,67350.8,67842.2,-491.44,-5.9842,2.47533e-07,5.57221e-07
anytime_cost,DMS,MS_split_0.5,50,67350.8,70933.2,-3582.42,-56.7155,2.37311e-46,1.77636e-15
anytime_cost,DMS,MS_split_MGM_200,50,67350.8,68610.1,-1259.3,-15.5751,1.30626e-20,7.63833e-14
anytime_cost,DMS,MS_split_opt_200,50,67350.8,68610.1,-1259.3,-15.5751,1.30626e-20,7.63833e-14
anytime_cost,DMS,DMS_split_at_1500,50,67350.8,67371.9,-21.1407,-0.691051,0.492794,0.408044
anytime_cost,DMS_split_at_1000,DMS_split_at_500,50,67452.5,67509.4,-56.9036,-0.718373,0.475939,0.432144
anytime_cost,DMS_split_at_1000,DMS_split_at_300,50,67452.5,67675.5,-222.96,-2.69676,0.00957204,0.0162267
anytime_cost,DMS_split_at_1000,DMS_split_0.4_0.6,50,67452.5,67665.6,-213.084,-2.68093,0.00997467,0.0096745
anytime_cost,DMS_split_at_1000,DMS_split_at_100,50,67452.5,67786.4,-333.92,-4.3684,6.47881e-05,0.000250658
anytime_cost,DMS_split_at_1000,DMS_split_at_50,50,67452.5,67920.1,-467.637,-7.39764,1.60989e-09,2.33441e-09
anytime_cost,DMS_split_at_1000,DMS_split_0.5,50,67452.5,67842.2,-389.72,-4.60285,2.97479e-05,5.37457e-05
anytime_cost,DMS_split_at_1000,MS_split_0.5,50,67452.5,70933.2,-3480.7,-50.9413,4.19636e-44,1.77636e-15
anytime_cost,DMS_split_at_1000,MS_split_MGM_200,50,67452.5,68610.1,-1157.58,-14.1373,6.44136e-19,3.37508e-14
anytime_cost,DMS_split_at_1000,MS_split_opt_200,50,67452.5,68610.1,-1157.58,-14.1373,6.44136e-19,3.37508e-14
anytime_cost,DMS_split_at_1000,DMS_split_at_1500,50,67452.5,67371.9,80.579,1.89881,0.0634856,0.0447085
anytime_cost,DMS_split_at_500,DMS_split_at_300,50,67509.4,67675.5,-166.056,-1.96261,0.0553824,0.0559586
anytime_cost,DMS_split_at_500,DMS_split_0.4_0.6,50,67509.4,67665.6,-156.181,-1.48401,0.144212,0.105255
anytime_cost,DMS_split_at_500,DMS_split_at_100,50,67509.4,67786.4,-277.017,-3.06714,0.00351388,0.00527438
anytime_cost,DMS_split_at_500,DMS_split_at_50,50,67509.4,67920.1,-410.734,-4.51542,3.98302e-05,4.42546e-05
anytime_cost,DMS_split_at_500,DMS_split_0.5,50,67509.4,67842.2,-332.816,-3.43929,0.00120006,0.00190921
anytime_cost,DMS_split_at_500,MS_split_0.5,50,67509.4,70933.2,-3423.79,-42.1696,3.59681e-40,1.77636e-15
anytime_cost,DMS_split_at_500,MS_split_MGM_200,50,67509.4,68610.1,-1100.68,-12.3019,1.34731e-16,1.89893e-12
anytime_cost,DMS_split_at_500,MS_split_opt_200,50,67509.4,68610.1,-1100.68,-12.3019,1.34731e-16,1.89893e-12
anytime_cost,DMS_split_at_500,DMS_split_at_1500,50,67509.4,67371.9,137.483,1.80742,0.0768373,0.106754
anytime_cost,DMS_split_at_300,DMS_split_0.4_0.6,50,67675.5,67665.6,9.87522,0.100482,0.920372,0.840754
anytime_cost,DMS_split_at_300,DMS_split_at_100,50,67675.5,67786.4,-110.961,-1.42642,0.160089,0.11422
anytime_cost,DMS_split_at_300,DMS_split_at_50,50,67675.5,67920.1,-244.678,-2.67688,0.0100802,0.00465472
anytime_cost,DMS_split_at_300,DMS_split_0.5,50,67675.5,67842.2,-166.76,-1.63592,0.108265,0.138073
anytime_cost,DMS_split_at_300,MS_split_0.5,50,67675.5,70933.2,-3257.74,-49.089,2.49007e-43,1.77636e-15
anytime_cost,DMS_split_at_300,MS_split_MGM_200,50,67675.5,68610.1,-934.619,-11.7803,6.65307e-16,7.63833e-14
anytime_cost,DMS_split_at_300,MS_split_opt_200,50,67675.5,68610.1,-934.619,-11.7803,6.65307e-16,7.63833e-14
anytime_cost,DMS_split_at_300,DMS_split_at_1500,50,67675.5,67371.9,303.539,3.75536,0.000460037,0.00106672
anytime_cost,DMS_split_0.4_0.6,DMS_split_at_100,50,67665.6,67786.4,-120.836,-1.31733,0.193853,0.201035
anytime_cost,DMS_split_0.4_0.6,DMS_split_at_50,50,67665.6,67920.1,-254.553,-2.5322,0.0145899,0.0275452
anytime_cost,DMS_split_0.4_0.6,DMS_split_0.5,50,67665.6,67842.2,-176.635,-1.96732,0.0548215,0.0554657
anytime_cost,DMS_split_0.4_0.6,MS_split_0.5,50,67665.6,70933.2,-3267.61,-41.729,5.9358e-40,1.77636e-15
anytime_cost,DMS_split_0.4_0.6,MS_split_MGM_200,50,67665.6,68610.1,-944.494,-13.5307,3.5939e-18,3.55271e-15
anytime_cost,DMS_split_0.4_0.6,MS_split_opt_200,50,67665.6,68610.1,-944.494,-13.5307,3.5939e-18,3.55271e-15
anytime_cost,DMS_split_0.4_0.6,DMS_split_at_1500,50,67665.6,67371.9,293.663,3.60078,0.000738916,0.0011051
anytime_cost,DMS_split_at_100,DMS_split_at_50,50,67786.4,67920.1,-133.717,-1.63342,0.10879,0.145274
anytime_cost,DMS_split_at_100,DMS_split_0.5,50,67786.4,67842.2,-55.7995,-0.616533,0.540397,0.533571
anytime_cost,DMS_split_at_100,MS_split_0.5,50,67786.4,70933.2,-3146.78,-40.6926,1.96778e-39,1.77636e-15
anytime_cost,DMS_split_at_100,MS_split_MGM_200,50,67786.4,68610.1,-823.658,-9.73595,4.85688e-13,5.70743e-12
anytime_cost,DMS_split_at_100,MS_split_opt_200,50,67786.4,68610.1,-823.658,-9.73595,4.85688e-13,5.70743e-12
anytime_cost,DMS_split_at_100,DMS_split_at_1500,50,67786.4,67371.9,414.499,5.30363,2.70973e-06,6.01064e-06
anytime_cost,DMS_split_at_50,DMS_split_0.5,50,67920.1,67842.2,77.9176,0.93526,0.354241,0.357187
anytime_cost,DMS_split_at_50,MS_split_0.5,50,67920.1,70933.2,-3013.06,-41.2262,1.05791e-39,1.77636e-15
anytime_cost,DMS_split_at_50,MS_split_MGM_200,50,67920.1,68610.1,-689.941,-7.12795,4.20404e-09,1.75749e-08
anytime_cost,DMS_split_at_50,MS_split_opt_200,50,67920.1,68610.1,-689.941,-7.12795,4.20404e-09,1.75749e-08
anytime_cost,DMS_split_at_50,DMS_split_at_1500,50,67920.1,67371.9,548.216,7.38087,1.7088e-09,6.91713e-09
anytime_cost,DMS_split_0.5,MS_split_0.5,50,67842.2,70933.2,-3090.98,-37.4044,1.07675e-37,1.77636e-15
anytime_cost,DMS_split_0.5,MS_split_MGM_200,50,67842.2,68610.1,-767.859,-7.90016,2.71594e-10,4.0575e-09
anytime_cost,DMS_split_0.5,MS_split_opt_200,50,67842.2,68610.1,-767.859,-7.90016,2.71594e-10,4.0575e-09
anytime_cost,DMS_split_0.5,DMS_split_at_1500,50,67842.2,67371.9,470.299,5.4587,1.57759e-06,3.18939e-06
anytime_cost,MS_split_0.5,MS_split_MGM_200,50,70933.2,68610.1,2323.12,38.2129,3.90668e-38,1.77636e-15
anytime_cost,MS_split_0.5,MS_split_opt_200,50,70933.2,68610.1,2323.12,38.2129,3.90668e-38,1.77636e-15
anytime_cost,MS_split_0.5,DMS_split_at_1500,50,70933.2,67371.9,3561.28,55.8126,5.14931e-46,1.77636e-15
anytime_cost,MS_split_MGM_200,MS_split_opt_200,50,68610.1,68610.1,0,,,1
anytime_cost,MS_split_MGM_200,DMS_split_at_1500,50,68610.1,67371.9,1238.16,16.3714,1.6698e-21,3.55271e-15
anytime_cost,MS_split_opt_200,DMS_split_at_1500,50,68610.1,67371.9,1238.16,16.3714,1.6698e-21,3.55271e-15
